company_name,finance_status,recruit,city,location,registered_capital,longitude,latitude
深圳市天时代科技有限公司,未融资,少于15人,深圳,深圳宝安区松岗大道72号鑫永盛商务大厦901,500万人民币,113.858873,22.772015
华智中天（深圳）实业有限公司,未融资,少于15人,深圳,深圳福田区深南路2001号嘉麟豪庭A座1604,500万人民币,114.066479,22.538996
深圳市王卡信息技术有限公司,未融资,少于15人,深圳,深圳宝安区坪洲财富港c座1405室,10万人民币,113.868376,22.567769
深圳市影立场文化传媒有限公司,未融资,少于15人,深圳,深圳福田区彩田路彩虹新都彩霞阁28B,80万人民币,114.06854,22.536646
深圳市旭研网络科技有限公司,未融资,少于15人,深圳,深圳南山区西丽科陆大厦B座901,100万人民币,113.941339,22.560886
深圳市希象传媒有限公司,未融资,少于15人,深圳,深圳龙岗区彩云路42号云海产业园D栋408,50万人民币,114.243869,22.706271
深圳市青春逗文化传媒有限公司,未融资,少于15人,深圳,深圳南山区金谷创业园C栋503,113.974404,22.561606,
深圳云北科技有限公司,未融资,少于15人,深圳,深圳宝安区创业二路北二巷美合意谷208（洪浪北地铁站c出口300米）,500万人民币,113.906971,22.577517
深圳市周边良品科技有限公司,未融资,少于15人,深圳,深圳龙岗区横岗2013文化创客园,50万人民币,114.203967,22.642458
深圳创业堂科技传播有限责任公司,未融资,少于15人,深圳,深圳南山区科苑北路东方科技大厦5层,113.945943,22.547741,
深圳学而美教育科技有限公司,未融资,少于15人,深圳,深圳福田区华强职校南校区(福田成教中心),500万人民币,114.046091,22.529648
华盛顿少儿教育培训（深圳）有限公司,未融资,少于15人,深圳,深圳福田区深圳市福田区梅林街道龙尾路171号牛门地工业园2栋201,100万人民币,114.045165,22.571343
深圳市哈林国际文化交流有限公司,未融资,少于15人,深圳,深圳南山区留学生创业大厦1期1501,500万人民币,113.946488,22.530744
深圳市巴别塔网络科技有限公司,未融资,少于15人,深圳,深圳宝安区新安街道翻身村,500万人民币,113.890707,22.570067
深圳市中易文化信息咨询有限公司,未融资,少于15人,深圳,深圳南山区南山睿园南座11栋308,113.964074,22.564363,
深圳个个学互联网科技有限公司,未融资,少于15人,深圳,深圳福田区车公庙苍松大厦南座1118室,114.026687,22.532605,
深圳市联结心理文化传播有限公司,未融资,少于15人,深圳,深圳南山区南新路1003号荔源大厦605,10万人民币,113.91311,22.512608
深圳市时代华商文化传媒有限公司,未融资,少于15人,深圳,深圳罗湖区展艺路楼尚文化创意产业园,500万人民币,114.105021,22.560974
深圳市小喵科技有限公司,未融资,少于15人,深圳,深圳宝安区西乡街道华丰互联网+创意园,500万人民币,113.864362,22.584097
有方（深圳）外语培训中心,未融资,少于15人,深圳,深圳宝安区招商果岭花园29-30号商铺,-,113.857716,22.58486
深圳市前海生涯教育科技有限公司,未融资,少于15人,深圳,深圳福田区福田保税区福年广场B5_533,600万人民币,114.057933,22.506642
深圳家教说网络科技有限公司,未融资,少于15人,深圳,深圳宝安区中心区宏发领域4栋,10万人民币,113.888204,22.554599
深圳市乐创空间教育科技有限公司,未融资,少于15人,深圳,深圳南山区留学生创业大厦,30万人民币,113.824815,22.701404
深圳市乐见教育科技有限公司,未融资,少于15人,深圳,深圳南山区沙河街道高发社区侨香路与香山西街交汇处侨城坊7栋4D,113.980521,22.552222,
深圳市怪木文化网络科技有限公司,未融资,少于15人,深圳,深圳南山区软件产业基地4B-602南极圈,100万人民币,113.938095,22.52397
深圳市知乐教育科技有限公司,未融资,少于15人,深圳,深圳南山区清华大学深圳研究生院C3 i-space,50万人民币,113.968189,22.58623
深圳市可卡教育培训有限公司,未融资,少于15人,深圳,深圳福田区博伦花园,100万人民币,114.05508,22.523569
深圳分秒智能有限公司,未融资,少于15人,深圳,深圳福田区滨河大道2014号康乐中心大厦（兴业汇）二楼,100万人民币,114.093626,22.535602
意周（深圳）科技有限公司,未融资,少于15人,深圳,深圳南山区留学生创业大厦二期,100万人民币,113.947717,22.530585
深圳市密斯特网络有限公司,未融资,少于15人,深圳,深圳福田区天健名苑B座20G,100万人民币,114.048263,22.546374
音漫（深圳）培训有限公司,未融资,少于15人,深圳,深圳龙岗区布吉南湾街道樟树布社区万科公园里华润万家二楼音漫音乐,10万人民币,114.158259,22.606503
深圳维奕科技有限公司,未融资,少于15人,深圳,深圳南山区中科大厦,100万人民币,113.952429,22.537847
深圳一遇美创文化传播有限公司,未融资,少于15人,深圳,深圳南山区高新南一道TCL大厦B座308,113.95228,22.539213,
伊克劳德教育科技（深圳）有限公司,未融资,少于15人,深圳,深圳龙华新区深圳市龙华区华联社区和平工业园金星大厦 A 栋 13 楼,114.020479,22.670312,
深圳市骇凯特科技有限公司,未融资,少于15人,深圳,深圳南山区西丽,50万人民币,113.952499,22.580013
深圳市飞扬音乐文化传媒有限公司,未融资,少于15人,深圳,深圳南山区前海路鼎太风华三期商场三楼飞扬音乐,50万人民币,113.912748,22.518855
深圳市画艺少儿艺术培训中心,未融资,少于15人,深圳,深圳龙岗区横岗镇康乐路天颂雅苑1-016商铺,-,114.183823,22.65035
深圳金梯体育文化发展有限公司,未融资,少于15人,深圳,深圳福田区石厦北二街新天世纪商务中心A2507,100万人民币,114.053409,22.520824
深圳云创芯有限公司,未融资,少于15人,深圳,深圳南山区圳 顺天大厦,113.921131,22.524941,
苏州松松易译语言培训有限公司,未融资,少于15人,深圳,深圳南山区华侨城金众工业园201栋,100万人民币,113.995919,22.536149
博望希野（深圳）文化传播有限公司,未融资,少于15人,深圳,深圳福田区红荔路38号华强北群星广场A座3221,50万人民币,114.087177,22.547652
深圳数字媒体设计创业发展有限公司,未融资,少于15人,深圳,深圳南山区科技园深港产学研基地,900万人民币,113.944327,22.533404
深圳市名师塾教育咨询有限公司,未融资,少于15人,深圳,深圳福田区众孚大厦,10万人民币,114.052138,22.522524
深圳市尚兮教育咨询有限公司,未融资,少于15人,深圳,深圳南山区富利臻大厦三楼,113.949095,22.542919,
深圳汇智弘邦科技有限公司,未融资,少于15人,深圳,深圳宝安区23区东联商务大厦303A-306,1600万人民币,113.913465,22.573842
深圳市第二课堂机器人科技有限公司,未融资,少于15人,深圳,深圳龙华新区锦绣江南2243号铺,100万人民币,114.028429,22.636404
深圳市奇华基业信息技术有限公司,未融资,少于15人,深圳,深圳南山区高新南环路29号留学生创业大厦1902,100万人民币,113.946561,22.531067
深圳市运赢邦科技有限公司,未融资,少于15人,深圳,深圳南山区前海路2057号,100万人民币,113.912792,22.525985
深圳墨门科技有限公司,未融资,少于15人,深圳,深圳福田区深圳文化创意园A座A105,10万人民币,114.044442,22.518617
深圳晟烨文化传播有限公司,未融资,少于15人,深圳,深圳宝安区宏发领域,500万人民币,113.889054,22.554184
深圳市宝安区慧才午托中心,未融资,少于15人,深圳,深圳宝安区香缇湾1栋C201,3万人民币,113.85855,22.574738
深圳知进创新科技有限公司,未融资,少于15人,深圳,深圳南山区南山数字文化产业基地动塔,500万人民币,113.928748,22.540719
深圳市昇普科技开发有限公司,未融资,少于15人,深圳,深圳,50万人民币,114.057868,22.543099
深圳市小猴萌奇科技有限公司,未融资,少于15人,深圳,深圳龙岗区深圳市龙岗区横岗街道龙岗大道3166号信义商业大厦403,100万人民币,114.192762,22.638788
深圳荔文教育有限公司,未融资,少于15人,深圳,深圳龙华新区尚美中心大厦19楼1903C,300万人民币,114.039567,22.669261
东莞市曙光教育咨询有限公司,未融资,少于15人,深圳,东莞东莞市东莞市石龙坑村村民委员会,100万人民币,113.884219,22.984039
深圳市畅学科技有限公司,未融资,少于15人,深圳,深圳,100万人民币,114.057868,22.543099
深圳市高重创新科技有限公司,未融资,少于15人,深圳,深圳,200万人民币,114.057868,22.543099
青创院（深圳）教育科技有限公司,未融资,少于15人,深圳,深圳南山区万科云城,506万人民币,113.931577,22.48728
长沙煦景信息科技有限公司,未融资,少于15人,深圳,深圳南山区大冲新城,50万人民币,113.951904,22.541963
深圳师大创客教育科技有限公司,未融资,少于15人,深圳,深圳南山区后海大道瑞铧苑北师大培训中心三楼,100万人民币,113.932732,22.51256
Half Cab 滑雪店,未融资,少于15人,深圳,深圳南山区深圳世界之窗,113.978712,22.534507,
深圳市班尼思教育发展有限公司,未融资,少于15人,深圳,深圳南山区前海路 雷圳碧榕湾商铺,30万人民币,113.90445,22.511402
深圳市异客网络传媒有限公司,未融资,少于15人,深圳,深圳龙华新区民治街道嘉熙业写字楼1122,100万人民币,114.039861,22.623133
深圳壹石文化传媒有限公司,未融资,少于15人,深圳,深圳龙岗区坂田太阳雨家园,100万人民币,114.074252,22.615543
深圳市横竖弯钩科技有限公司,未融资,少于15人,深圳,深圳,2万人民币,114.057868,22.543099
深圳狼人科技有限责任公司,未融资,少于15人,深圳,深圳宝安区沙井街道南环路财富公馆,20万人民币,113.827431,22.707909
深圳市秀芝科技有限公司,未融资,少于15人,深圳,深圳龙岗区云里智能园,0.1万人民币,114.06888,22.629916
深圳市夜海心亭文化艺术传播有限公司,未融资,少于15人,深圳,深圳宝安区松福大道与107国道交汇处，满京华国际艺展中心,10万人民币,113.837565,22.787318
深圳市魔力映像文化传媒有限公司,未融资,少于15人,深圳,深圳龙岗区深圳龙岗区坂田创意园Y4 F503,100万人民币,114.065301,22.614611
深圳橙派科技有限公司,未融资,少于15人,深圳,深圳宝安区深圳市宝安区固戍索佳科技园D栋,100万人民币,113.88402,22.555259
深圳市因诺科技有限公司,未融资,少于15人,深圳,深圳龙华新区特区1980文化创意产业园,10万人民币,114.034387,22.623198
深圳市光斑视界文化旅游管理有限公司,未融资,少于15人,深圳,深圳福田区福田保税区T8旅游产业园115,300万人民币,114.05189,22.50747
深圳市富民微电子有限公司,未融资,少于15人,深圳,深圳深圳宝安西乡固戍 地铁站A 出口,200万人民币,113.846792,22.601363
深圳前海加一联萌文化传播有限公司,未融资,少于15人,深圳,深圳南山区前海梦工厂,500万人民币,113.923552,22.528499
深圳市易在笑科技有限公司,未融资,少于15人,深圳,深圳光明新区光明新区圳美新围59号,100万人民币,113.948535,22.788304
深圳市最毕设信息技术有限公司,未融资,少于15人,深圳,深圳南山区深圳市南山区前海深港青年梦工场,500万人民币,113.900846,22.518719
深圳喜马拉雅山地运动文化传播有限公司,未融资,少于15人,深圳,深圳宝安区共和工业路107号华丰互联网 创意园B415,10万人民币,113.86424,22.584297
深圳市南山区承墨艺术商店,未融资,少于15人,深圳,深圳南山区君尚3019五楼承墨艺术商店,-,113.940929,22.506847
深圳市微家云端科技有限公司,未融资,少于15人,深圳,深圳龙华新区硅谷大院2层D区253室,20万人民币,114.031652,22.665423
深圳市艺欧文化发展有限公司,未融资,少于15人,深圳,深圳南山区9005 EPC艺术中心,500万人民币,113.986121,22.532696
深圳市讯扬网络技术有限公司,未融资,少于15人,深圳,深圳南山区粤海街道高新科技园中区讯美科技广场3栋14楼A02,500万人民币,113.945772,22.545769
深圳市领哲网络多媒体有限公司,未融资,少于15人,深圳,深圳龙岗区横岗街道康乐路中海怡美2栋3单元1B,10万人民币,114.187117,22.646132
深圳市前海一块游戏传播有限公司,未融资,少于15人,深圳,深圳福田区保税区中天元物流大厦C栋8楼,1万人民币,114.060396,22.504809
